Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,1.5439043873520644,1.5439043873520644,1.5265569686889648,1.5265569686889648,407940,0.0,0.0
1962-01-03 00:00:00-05:00,1.5265564848464899,1.539900541305542,1.5265564848464899,1.539900541305542,305955,0.0,0.0
1962-01-04 00:00:00-05:00,1.5399013259326741,1.5399013259326741,1.5238884899565115,1.5245556831359863,274575,0.0,0.0
1962-01-05 00:00:00-05:00,1.5225528270864641,1.5225528270864641,1.4918615692371333,1.494530439376831,384405,0.0,0.0
1962-01-08 00:00:00-05:00,1.4931962597337385,1.4931962597337385,1.4544986804676194,1.466508150100708,572685,0.0,0.0
1962-01-09 00:00:00-05:00,1.4731800843186458,1.502537060969049,1.4731800843186458,1.4838553667068481,517770,0.0,0.0
1962-01-10 00:00:00-05:00,1.486525058746338,1.493196989581395,1.486525058746338,1.486525058746338,313800,0.0,0.0
1962-01-11 00:00:00-05:00,1.4905274814412717,1.5025372505187988,1.4905274814412717,1.5025372505187988,337335,0.0,0.0
1962-01-12 00:00:00-05:00,1.505206823348999,1.5158819131018326,1.505206823348999,1.505206823348999,462855,0.0,0.0
1962-01-15 00:00:00-05:00,1.5105438855234754,1.515214435775271,1.5105438855234754,1.5118783712387085,266730,0.0,0.0
1962-01-16 00:00:00-05:00,1.510544169118238,1.510544169118238,1.495865821838379,1.495865821838379,266730,0.0,0.0
1962-01-17 00:00:00-05:00,1.4891932771425516,1.4891932771425516,1.4678428083403539,1.4718458652496338,439320,0.0,0.0
1962-01-18 00:00:00-05:00,1.4758492708206177,1.4905276125370763,1.4758492708206177,1.4758492708206177,392250,0.0,0.0
1962-01-19 00:00:00-05:00,1.4758486990776927,1.4798517545695282,1.4598357782703262,1.4771829843521118,423630,0.0,0.0
1962-01-22 00:00:00-05:00,1.4771826579868548,1.4918611904424726,1.4731795035451776,1.4745138883590698,290265,0.0,0.0
1962-01-23 00:00:00-05:00,1.4738478329099474,1.4758494115392653,1.4571677114959516,1.459836483001709,392250,0.0,0.0
1962-01-24 00:00:00-05:00,1.4598364226608027,1.467842936515808,1.452497301323325,1.467842936515808,431475,0.0,0.0
1962-01-25 00:00:00-05:00,1.467842596020907,1.4798520645145836,1.4491609010833686,1.4518296718597412,337335,0.0,0.0
1962-01-26 00:00:00-05:00,1.451830510286918,1.4571681547564448,1.4438240934998117,1.4444913864135742,258885,0.0,0.0
1962-01-29 00:00:00-05:00,1.4444906265101582,1.4544986172705439,1.4198040962219238,1.4198040962219238,611910,0.0,0.0
1962-01-30 00:00:00-05:00,1.419804410802018,1.427810825151137,1.401789903640747,1.401789903640747,776655,0.0,0.0
1962-01-31 00:00:00-05:00,1.4158013782443961,1.4464925527572632,1.4158013782443961,1.4464925527572632,800190,0.0,0.0
1962-02-01 00:00:00-05:00,1.4611701319288926,1.4838550776258201,1.4611701319288926,1.4798517227172852,674670,0.0,0.0
1962-02-02 00:00:00-05:00,1.4798517291246909,1.4891927242279053,1.4731798036958679,1.4891927242279053,533460,0.0,0.0
1962-02-05 00:00:00-05:00,1.4891938566274825,1.4891938566274825,1.4625057352810964,1.4705121517181396,329490,0.0,0.0
1962-02-06 00:00:00-05:00,1.4707119077576143,1.473381042487552,1.465373538449814,1.4720463752746582,274575,0.000956,0.0
1962-02-07 00:00:00-05:00,1.4733811616897583,1.4813887662232672,1.4733811616897583,1.4733811616897583,266730,0.0,0.0
1962-02-08 00:00:00-05:00,1.473380427622509,1.4813880281664733,1.473380427622509,1.474714994430542,23535,0.0,0.0
1962-02-09 00:00:00-05:00,1.4747151009472728,1.4853917360305786,1.468042266425138,1.4853917360305786,455010,0.0,0.0
1962-02-12 00:00:00-05:00,1.4853929275063922,1.4974043388246,1.484058459379441,1.4867275953292847,298110,0.0,0.0
1962-02-13 00:00:00-05:00,1.4867272959731008,1.4880618636793042,1.4627047777175903,1.4627047777175903,274575,0.0,0.0
1962-02-14 00:00:00-05:00,1.462704678385058,1.468043048695292,1.457366308074824,1.4600354433059692,219660,0.0,0.0
1962-02-15 00:00:00-05:00,1.460035522070158,1.460035522070158,1.4533627834802663,1.4546972513198853,243195,0.0,0.0
1962-02-16 00:00:00-05:00,1.4546975290456239,1.4600358008150607,1.453363060951233,1.453363060951233,235350,0.0,0.0
1962-02-19 00:00:00-05:00,1.4533617592500059,1.4600344931374099,1.436011992146756,1.4386811256408691,298110,0.0,0.0
1962-02-20 00:00:00-05:00,1.4393495321273804,1.446689654454445,1.4393495321273804,1.4393495321273804,305955,0.0,0.0
1962-02-21 00:00:00-05:00,1.4393488111863821,1.449358163739572,1.4286720752716064,1.4286720752716064,384405,0.0,0.0
1962-02-23 00:00:00-05:00,1.4306740378096732,1.4360124061849628,1.4306740378096732,1.4333431720733643,305955,0.0,0.0
1962-02-26 00:00:00-05:00,1.4333425309712378,1.434677297201887,1.4253350319138327,1.428004264831543,313800,0.0,0.0
1962-02-27 00:00:00-05:00,1.4280057746534405,1.440017185710935,1.419998267129746,1.4306749105453491,368715,0.0,0.0
1962-02-28 00:00:00-05:00,1.4306740378096732,1.4333431720733643,1.4226665351706924,1.4333431720733643,282420,0.0,0.0
1962-03-01 00:00:00-05:00,1.4386816069979291,1.4506930112838745,1.4386816069979291,1.4506930112838745,298110,0.0,0.0
1962-03-02 00:00:00-05:00,1.4627047777175903,1.4707122838027604,1.4627047777175903,1.4627047777175903,258885,0.0,0.0
1962-03-05 00:00:00-05:00,1.462704957058804,1.462704957058804,1.452028214404209,1.4573665857315063,376560,0.0,0.0
1962-03-06 00:00:00-05:00,1.4573657515184724,1.4640385870480326,1.4546966173066482,1.45870041847229,196125,0.0,0.0
1962-03-07 00:00:00-05:00,1.4587008865324231,1.4633718729019165,1.4546970840820628,1.4633718729019165,133365,0.0,0.0
1962-03-08 00:00:00-05:00,1.463371269630102,1.4667075872421265,1.4546964843864107,1.4667075872421265,196125,0.0,0.0
1962-03-09 00:00:00-05:00,1.4680425166250428,1.4760500192642212,1.4680425166250428,1.4760500192642212,305955,0.0,0.0
1962-03-12 00:00:00-05:00,1.4760496610864582,1.4800532616626738,1.4707112940064433,1.474714994430542,298110,0.0,0.0
1962-03-13 00:00:00-05:00,1.4747157291626989,1.4747157291626989,1.4680428917979964,1.4733811616897583,133365,0.0,0.0
1962-03-14 00:00:00-05:00,1.4733813201389288,1.4773850229883132,1.468043049673083,1.4707121849060059,211815,0.0,0.0
1962-03-15 00:00:00-05:00,1.4707119853651693,1.4787194898254528,1.4680428504943848,1.4680428504943848,258885,0.0,0.0
1962-03-16 00:00:00-05:00,1.4680421603903775,1.474714994430542,1.4680421603903775,1.474714994430542,172590,0.0,0.0
1962-03-19 00:00:00-05:00,1.4773851629221793,1.484058201332426,1.4773851629221793,1.4787198305130005,392250,0.0,0.0
1962-03-20 00:00:00-05:00,1.4760505554795644,1.4760505554795644,1.4693775177001953,1.4693775177001953,172590,0.0,0.0
1962-03-21 00:00:00-05:00,1.4693775174416006,1.4733813201389288,1.4653738145922162,1.4707121849060059,274575,0.0,0.0
