Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,0.0,0.2597522487574344,0.2562326129726387,0.2576405704021454,192000,0.0,0.0
1962-01-03 00:00:00-05:00,0.0,0.2576404395408659,0.25271284882939593,0.254824697971344,428800,0.0,0.0
1962-01-04 00:00:00-05:00,0.0,0.2555285234490399,0.2506009340286255,0.2506009340286255,326400,0.0,0.0
1962-01-05 00:00:00-05:00,0.0,0.25130500768857955,0.2456735219596517,0.24884121119976044,544000,0.0,0.0
1962-01-08 00:00:00-05:00,0.0,0.24743322432174392,0.23933794869239938,0.24215368926525116,1523200,0.0,0.0
1962-01-09 00:00:00-05:00,0.0,0.24567336292770267,0.24074594499903973,0.24180178344249725,499200,0.0,0.0
1962-01-10 00:00:00-05:00,0.0,0.24426548209170315,0.24039373227283808,0.24250558018684387,300800,0.0,0.0
1962-01-11 00:00:00-05:00,0.0,0.24426553765968143,0.24215368926525116,0.24215368926525116,371200,0.0,0.0
1962-01-12 00:00:00-05:00,0.0,0.24567330184251127,0.24215366938026053,0.24356162548065186,390400,0.0,0.0
1962-01-15 00:00:00-05:00,0.0,0.24426553765968143,0.2407459049084082,0.24215368926525116,281600,0.0,0.0
1962-01-16 00:00:00-05:00,0.0,0.24462828232496978,0.2418002106946915,0.24321416020393372,236800,0.005859,0.0
1962-01-17 00:00:00-05:00,0.0,0.24356764794083027,0.23472994565963745,0.23472994565963745,377600,0.0,0.0
1962-01-18 00:00:00-05:00,0.0,0.2357904613018036,0.2340230240115514,0.2357904613018036,544000,0.0,0.0
1962-01-19 00:00:00-05:00,0.0,0.2372045837458386,0.2350834863857027,0.2357904613018036,697600,0.0,0.0
1962-01-22 00:00:00-05:00,0.0,0.23755810529903743,0.23473003261690603,0.23614415526390076,646400,0.0,0.0
1962-01-23 00:00:00-05:00,0.0,0.2372045837458386,0.23543697384375314,0.2357904613018036,332800,0.0,0.0
1962-01-24 00:00:00-05:00,0.0,0.2361441793560565,0.23260895868382464,0.23366959393024445,422400,0.0,0.0
1962-01-25 00:00:00-05:00,0.0,0.23614406778276126,0.23260884878084884,0.23472994565963745,294400,0.0,0.0
1962-01-26 00:00:00-05:00,0.0,0.23579039875989813,0.2326088398694992,0.2326088398694992,230400,0.0,0.0
1962-01-29 00:00:00-05:00,0.0,0.2340229509748153,0.2319018542766571,0.2319018542766571,313600,0.0,0.0
1962-01-30 00:00:00-05:00,0.0,0.23331597627935569,0.22978075757849892,0.2319018542766571,294400,0.0,0.0
1962-01-31 00:00:00-05:00,0.0,0.2361442222457772,0.23331614876146792,0.23402312397956848,422400,0.0,0.0
1962-02-01 00:00:00-05:00,0.0,0.23614406778276126,0.23402297090397262,0.23472994565963745,435200,0.0,0.0
1962-02-02 00:00:00-05:00,0.0,0.2361440637065709,0.2340229668643955,0.23543691635131836,595200,0.0,0.0
1962-02-05 00:00:00-05:00,0.0,0.23473009919766907,0.23260900093146036,0.23402312397956848,396800,0.0,0.0
1962-02-06 00:00:00-05:00,0.0,0.23402308147509251,0.23190198359412853,0.23366959393024445,249600,0.0,0.0
1962-02-07 00:00:00-05:00,0.0,0.23402308147509251,0.23260895868382464,0.23366959393024445,268800,0.0,0.0
1962-02-08 00:00:00-05:00,0.0,0.2340229509748153,0.23119487958119753,0.2319018542766571,403200,0.0,0.0
1962-02-09 00:00:00-05:00,0.0,0.2329623825329736,0.23084145784378052,0.23084145784378052,396800,0.0,0.0
1962-02-12 00:00:00-05:00,0.0,0.23154836893081665,0.2308413942292448,0.23154836893081665,134400,0.0,0.0
1962-02-13 00:00:00-05:00,0.0,0.2322554076365759,0.23084145784378052,0.23084145784378052,345600,0.0,0.0
1962-02-14 00:00:00-05:00,0.0,0.23154843274017822,0.22942733543915667,0.23084145784378052,422400,0.0,0.0
1962-02-15 00:00:00-05:00,0.0,0.23154836893081665,0.23048790687845885,0.23154836893081665,281600,0.0,0.0
1962-02-16 00:00:00-05:00,0.0,0.2315484198824888,0.22942732269925004,0.23048795759677887,486400,0.0,0.0
1962-02-19 00:00:00-05:00,0.0,0.23048798972502169,0.22907386720180514,0.22907386720180511,281600,0.0,0.0
1962-02-20 00:00:00-05:00,0.0,0.22907381374570235,0.22730620415712743,0.22801335155963898,460800,0.0,0.0
1962-02-21 00:00:00-05:00,0.0,0.22765983824641012,0.22412461947172632,0.22624571621418,531200,0.0,0.0
1962-02-23 00:00:00-05:00,0.0,0.2283668129566337,0.22553874150395645,0.22624571621418,332800,0.0,0.0
1962-02-26 00:00:00-05:00,0.0,0.22730630469617388,0.22518537938594818,0.22518537938594818,326400,0.0,0.0
1962-02-27 00:00:00-05:00,0.0,0.22624589961976443,0.2241248011578484,0.2255389243364334,480000,0.0,0.0
1962-02-28 00:00:00-05:00,0.0,0.2262457243018099,0.22412462748353315,0.22483177483081818,326400,0.0,0.0
1962-03-01 00:00:00-05:00,0.0,0.22695277631282806,0.22589231384850567,0.22695277631282806,268800,0.0,0.0
1962-03-02 00:00:00-05:00,0.0,0.2269528171444696,0.2244782316706606,0.22518537938594818,313600,0.0,0.0
1962-03-05 00:00:00-05:00,0.0,0.22624589961976443,0.22447828879951393,0.2255389243364334,198400,0.0,0.0
1962-03-06 00:00:00-05:00,0.0,0.22695269092440357,0.22377113211661454,0.22624571621418,294400,0.0,0.0
1962-03-07 00:00:00-05:00,0.0,0.22695269092440357,0.22518525414884466,0.22624571621418,275200,0.0,0.0
1962-03-08 00:00:00-05:00,0.0,0.22907386720180514,0.22659928224505835,0.22907386720180511,390400,0.0,0.0
1962-03-09 00:00:00-05:00,0.0,0.2304879683951231,0.2294273334479036,0.23013430833816528,358400,0.0,0.0
1962-03-12 00:00:00-05:00,0.0,0.23119500279426575,0.22978088003792457,0.23119500279426575,332800,0.0,0.0
1962-03-13 00:00:00-05:00,0.0,0.23402296193844732,0.23154837777662873,0.2326088398694992,473600,0.0,0.0
1962-03-14 00:00:00-05:00,0.0,0.23720450699329376,0.23331597360112305,0.23720450699329376,480000,0.0,0.0
1962-03-15 00:00:00-05:00,0.0,0.23720452582176305,0.23472994160785693,0.23543691635131836,512000,0.0,0.0
1962-03-16 00:00:00-05:00,0.0,0.2354369074879051,0.2329623233671588,0.2343764454126358,211200,0.0,0.0
1962-03-19 00:00:00-05:00,0.0,0.23437640657115758,0.23260879746019034,0.23331594467163086,262400,0.0,0.0
1962-03-20 00:00:00-05:00,0.0,0.23437656901994058,0.2329624462286727,0.23366959393024445,256000,0.0,0.0
1962-03-21 00:00:00-05:00,0.0,0.23826508031660576,0.2336695700905535,0.23614415526390076,640000,0.0,0.0
1962-03-22 00:00:00-05:00,0.0,0.24180021669893106,0.23685104807010077,0.24109306931495667,390400,0.0,0.0
1962-03-23 00:00:00-05:00,0.0,0.24462828839943437,0.23967911977060408,0.24109306931495667,345600,0.0,0.0
1962-03-26 00:00:00-05:00,0.0,0.242507181621306,0.23543691635131836,0.23543691635131836,249600,0.0,0.0
1962-03-27 00:00:00-05:00,0.0,0.23897213529220773,0.23543691635131836,0.23543691635131836,185600,0.0,0.0
1962-03-28 00:00:00-05:00,0.0,0.2403862327337265,0.2368511842288519,0.2403862327337265,256000,0.0,0.0
1962-03-29 00:00:00-05:00,0.0,0.24286069595465437,0.24003262405505404,0.2418002337217331,288000,0.0,0.0
1962-03-30 00:00:00-05:00,0.0,0.24462836158092002,0.24109314143886804,0.24250726401805878,876800,0.0,0.0
1962-04-02 00:00:00-05:00,0.0,0.2428607109803226,0.2407396137714386,0.2407396137714386,691200,0.0,0.0
1962-04-03 00:00:00-05:00,0.0,0.23932572175070277,0.2368511365122572,0.23755811154842377,364800,0.0,0.0
1962-04-04 00:00:00-05:00,0.0,0.23861842835600802,0.2364975045429555,0.23685099184513092,281600,0.0,0.0
1962-04-05 00:00:00-05:00,0.0,0.24109306931495664,0.23897214499842778,0.24109306931495667,364800,0.0,0.0
1962-04-06 00:00:00-05:00,0.0,0.24392128123860107,0.2403862327337265,0.2403862327337265,364800,0.0,0.0
1962-04-09 00:00:00-05:00,0.0,0.24038625279767148,0.23685120399774248,0.2386186420917511,320000,0.0,0.0
1962-04-10 00:00:00-05:00,0.0,0.24038625279767148,0.23614422876013905,0.2386186420917511,544000,0.0,0.0
1962-04-11 00:00:00-05:00,0.0,0.2403861625083023,0.23932570005020828,0.23967918753623962,172800,0.0,0.0
1962-04-12 00:00:00-05:00,0.0,0.23967920926878605,0.23755811154842377,0.23755811154842377,307200,0.0,0.0
1962-04-13 00:00:00-05:00,0.0,0.239679091010776,0.23543689766315576,0.23720450699329376,332800,0.0,0.0
1962-04-16 00:00:00-05:00,0.0,0.23826985103054563,0.23649430293025556,0.2372046262025833,288000,0.005859,0.0
1962-04-17 00:00:00-05:00,0.0,0.23862492597319973,0.2372046262025833,0.2372046262025833,224000,0.0,0.0
1962-04-18 00:00:00-05:00,0.0,0.2393350705808957,0.23720462097194991,0.2379147708415985,288000,0.0,0.0
1962-04-19 00:00:00-05:00,0.0,0.2393350802802031,0.23791478048334674,0.2386249303817749,243200,0.0,0.0
1962-04-23 00:00:00-05:00,0.0,0.24146557341973213,0.23933495148400213,0.24075542390346527,409600,0.0,0.0
1962-04-24 00:00:00-05:00,0.0,0.2407555490161439,0.2372046262025833,0.2372046262025833,262400,0.0,0.0
1962-04-25 00:00:00-05:00,0.0,0.23933510537333502,0.23720465545468314,0.2382698804140091,288000,0.0,0.0
1962-04-26 00:00:00-05:00,0.0,0.23755968144878611,0.23436383384285245,0.235073983669281,384000,0.0,0.0
1962-04-27 00:00:00-05:00,0.0,0.23791467539855624,0.2325882067389532,0.23294328153133392,352000,0.0,0.0
1962-04-30 00:00:00-04:00,0.0,0.23507395399282927,0.22726178672733144,0.229392409324646,454400,0.0,0.0
1962-05-01 00:00:00-04:00,0.0,0.22974760913649206,0.22442113644000594,0.22797206044197083,665600,0.0,0.0
1962-05-02 00:00:00-04:00,0.0,0.23223333447183084,0.22513131226987063,0.22655178606510162,550400,0.0,0.0
1962-05-03 00:00:00-04:00,0.0,0.2301025241613388,0.2272617522581124,0.2301025241613388,448000,0.0,0.0
1962-05-04 00:00:00-04:00,0.0,0.23081267379040615,0.22797190188717975,0.2301025241613388,224000,0.0,0.0
1962-05-07 00:00:00-04:00,0.0,0.23720456617577534,0.23081269866446397,0.2336534708738327,339200,0.0,0.0
1962-05-08 00:00:00-04:00,0.0,0.23507402050367535,0.22868232429027555,0.22868232429027557,307200,0.0,0.0
1962-05-09 00:00:00-04:00,0.0,0.23010263424629146,0.22726186098399156,0.22761693596839905,249600,0.0,0.0
1962-05-10 00:00:00-04:00,0.0,0.2286822694590342,0.22477609896418216,0.22548624873161316,435200,0.0,0.0
1962-05-11 00:00:00-04:00,0.0,0.22619664463102737,0.21731924952219137,0.21838447451591492,563200,0.0,0.0
1962-05-14 00:00:00-04:00,0.0,0.21873939522913677,0.2066661602677661,0.21802924573421478,710400,0.0,0.0
1962-05-15 00:00:00-04:00,0.0,0.22442101942877724,0.22158024703094462,0.22406594455242157,473600,0.0,0.0
1962-05-16 00:00:00-04:00,0.0,0.22655156166611212,0.2237107902765274,0.2237107902765274,480000,0.0,0.0
1962-05-17 00:00:00-04:00,0.0,0.2212254120750526,0.21873971185781688,0.22016018629074097,672000,0.0,0.0
1962-05-18 00:00:00-04:00,0.0,0.22016018629074097,0.21802956133494245,0.22016018629074097,428800,0.0,0.0
1962-05-21 00:00:00-04:00,0.0,0.22300073965639636,0.2194496438046334,0.22264549136161804,198400,0.0,0.0
1962-05-22 00:00:00-04:00,0.0,0.2222903160906709,0.21802924573421478,0.21802924573421478,243200,0.0,0.0
1962-05-23 00:00:00-04:00,0.0,0.2183843441974386,0.21305787563323975,0.21305787563323975,377600,0.0,0.0
1962-05-24 00:00:00-04:00,0.0,0.2169641006347231,0.21092747612786308,0.21128255128860474,627200,0.0,0.0
1962-05-25 00:00:00-04:00,0.0,0.21234780597303857,0.2052457874191235,0.2095070332288742,627200,0.0,0.0
1962-05-28 00:00:00-04:00,0.0,0.2073763757944107,0.19459298726769703,0.19885405898094177,934400,0.0,0.0
1962-05-29 00:00:00-04:00,0.0,0.19885405898094177,0.18251957507504812,0.19885405898094177,1555200,0.0,0.0
1962-05-31 00:00:00-04:00,0.0,0.2102170367642741,0.20524564457515382,0.20595596730709076,825600,0.0,0.0
