Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1975-11-17 00:00:00-05:00,0.0,3.0516281127929688,3.0516281127929688,3.0516281127929688,53200,0.0,0.0
1975-11-18 00:00:00-05:00,0.0,3.139129400253296,3.139129400253296,3.139129400253296,106800,0.0,0.0
1975-11-19 00:00:00-05:00,0.0,2.9969406127929688,2.9969406127929688,2.9969406127929688,170400,0.0,0.0
1975-11-20 00:00:00-05:00,0.0,2.953190326690674,2.953190326690674,2.953190326690674,61200,0.0,0.0
1975-11-21 00:00:00-05:00,0.0,2.953190326690674,2.953190326690674,2.953190326690674,64000,0.0,0.0
1975-11-24 00:00:00-05:00,0.0,2.9422502517700195,2.9422502517700195,2.9422502517700195,88400,0.0,0.0
1975-11-25 00:00:00-05:00,0.0,2.9313132762908936,2.9313132762908936,2.9313132762908936,75200,0.0,0.0
1975-11-26 00:00:00-05:00,0.0,2.953190326690674,2.953190326690674,2.953190326690674,89200,0.0,0.0
1975-11-28 00:00:00-05:00,0.0,2.9750664234161377,2.9750664234161377,2.9750664234161377,95600,0.0,0.0
1975-12-01 00:00:00-05:00,0.0,2.8875629901885986,2.8875629901885986,2.8875629901885986,102400,0.0,0.0
1975-12-02 00:00:00-05:00,0.0,2.7563107013702393,2.7563107013702393,2.7563107013702393,78400,0.0,0.0
1975-12-03 00:00:00-05:00,0.0,2.6250572204589844,2.6250572204589844,2.6250572204589844,86400,0.0,0.0
1975-12-04 00:00:00-05:00,0.0,2.6250572204589844,2.6250572204589844,2.6250572204589844,48800,0.0,0.0
1975-12-05 00:00:00-05:00,0.0,2.6031811237335205,2.6031811237335205,2.6031811237335205,62800,0.0,0.0
1975-12-08 00:00:00-05:00,0.0,2.6031811237335205,2.6031811237335205,2.6031811237335205,87600,0.0,0.0
1975-12-09 00:00:00-05:00,0.0,2.6031811237335205,2.6031811237335205,2.6031811237335205,158800,0.0,0.0
1975-12-10 00:00:00-05:00,0.0,2.614119052886963,2.614119052886963,2.614119052886963,99600,0.0,0.0
1975-12-11 00:00:00-05:00,0.0,2.6250572204589844,2.6250572204589844,2.6250572204589844,62400,0.0,0.0
1975-12-12 00:00:00-05:00,0.0,2.7563107013702393,2.7563107013702393,2.7563107013702393,116400,0.0,0.0
1975-12-15 00:00:00-05:00,0.0,2.745370388031006,2.745370388031006,2.745370388031006,170800,0.0,0.0
1975-12-16 00:00:00-05:00,0.0,2.789121627807617,2.789121627807617,2.789121627807617,110400,0.0,0.0
