Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1983-11-21 00:00:00-05:00,1.1679351703496068,1.1700023116232672,1.085249449256893,1.1617337465286255,5020667,0.0,0.0
1983-11-22 00:00:00-05:00,1.1617346394942274,1.1782717122484083,1.155533140760175,1.1576002836227417,2666896,0.0,0.0
1983-11-23 00:00:00-05:00,1.1575997267289135,1.1617340806114598,1.1451969456665505,1.1513983011245728,1151978,0.0,0.0
1983-11-25 00:00:00-05:00,1.1513981888649512,1.1534653305315217,1.1389954090118408,1.1389954090118408,1772000,0.0,0.0
1983-11-28 00:00:00-05:00,1.1327945482720518,1.1327945482720518,1.1038545487326121,1.1079888343811035,2368004,0.0,0.0
1983-11-29 00:00:00-05:00,1.1059218259175263,1.1059218259175263,1.0935190376115635,1.0955861806869507,1630560,0.0,0.0
1983-11-30 00:00:00-05:00,1.0955861806869507,1.1038546828421392,1.0914518945361764,1.0955861806869507,2423157,0.0,0.0
1983-12-01 00:00:00-05:00,1.0955861806869507,1.1038546828421392,1.0893847514607893,1.0955861806869507,6249147,0.0,0.0
1983-12-02 00:00:00-05:00,1.0955856376104072,1.1079884197683703,1.0873169992612233,1.0935184955596924,1763994,0.0,0.0
1983-12-05 00:00:00-05:00,1.0935190085532147,1.0955861515736711,1.0811160802841187,1.0811160802841187,1084372,0.0,0.0
1983-12-06 00:00:00-05:00,1.0811156165503184,1.0893842552317514,1.0811156165503184,1.085249900817871,2176749,0.0,0.0
1983-12-07 00:00:00-05:00,1.0852503951636554,1.1038546828421392,1.0852503951636554,1.0955861806869507,4856099,0.0,0.0
1983-12-08 00:00:00-05:00,1.0955854339289481,1.1017867887818666,1.093518292262538,1.0976524353027344,7360205,0.0,0.0
1983-12-09 00:00:00-05:00,1.0976525018011918,1.1059211391140786,1.0976525018011918,1.0997196435928345,5222597,0.0,0.0
1983-12-12 00:00:00-05:00,1.0997191640093207,1.1059206568261164,1.0976520231191507,1.1017863750457764,2835022,0.0,0.0
1983-12-13 00:00:00-05:00,1.1038542142536607,1.1224585641809177,1.1038542142536607,1.1183242797851562,6693036,0.0,0.0
1983-12-14 00:00:00-05:00,1.1183244114827278,1.1265929111016468,1.1183244114827278,1.1224586963653564,2521008,0.0,0.0
1983-12-15 00:00:00-05:00,1.1224585511094782,1.1224585511094782,1.1141899824142456,1.1141899824142456,2323526,0.0,0.0
1983-12-16 00:00:00-05:00,1.1141898240168706,1.12452539312391,1.1141898240168706,1.1203912496566772,2452512,0.0,0.0
1983-12-19 00:00:00-05:00,1.1203919539000584,1.1203919539000584,1.116257667541504,1.116257667541504,1610990,0.0,0.0
1983-12-20 00:00:00-05:00,1.1162571820302152,1.12039146659058,1.1079885427631524,1.110055685043335,1937458,0.0,0.0
1983-12-21 00:00:00-05:00,1.1100559654170739,1.1141903211680115,1.0997201812592552,1.1038545370101929,1935679,0.0,0.0
1983-12-22 00:00:00-05:00,1.101787341895179,1.101787341895179,1.0893845558166504,1.0893845558166504,4871221,0.0,0.0
1983-12-23 00:00:00-05:00,1.0893840688048728,1.0914512105848981,1.0811154315384561,1.0831825733184814,2338649,0.0,0.0
1983-12-27 00:00:00-05:00,1.081115590243001,1.081115590243001,1.0749140938462483,1.0769813060760498,3004928,0.0,0.0
1983-12-28 00:00:00-05:00,1.0769813322827657,1.0873170429516474,1.0769813322827657,1.085249900817871,4580336,0.0,0.0
1983-12-29 00:00:00-05:00,1.0852497150985068,1.0893840688048728,1.0831825733184814,1.0831825733184814,2998701,0.0,0.0
