Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-08-25 00:00:00-04:00,0.011520746577541359,0.011742351275614175,0.011520746577541359,0.01169770397245884,7526400,0.0,0.0
1972-08-28 00:00:00-04:00,0.011697709571642474,0.011786460619260213,0.011653605848550797,0.011653605848550797,2918400,0.0,0.0
1972-08-29 00:00:00-04:00,0.011609489657998044,0.011609489657998044,0.01152073871344328,0.01152073871344328,5836800,0.0,0.0
1972-08-30 00:00:00-04:00,0.01152073871344328,0.01152073871344328,0.011431987768888515,0.01152073871344328,1228800,0.0,0.0
1972-08-31 00:00:00-04:00,0.011431991713090167,0.011431991713090167,0.011343240737915039,0.011343240737915039,2611200,0.0,0.0
1972-09-01 00:00:00-04:00,0.011387891148767048,0.01143199484795332,0.011387891148767048,0.01143199484795332,768000,0.0,0.0
1972-09-05 00:00:00-04:00,0.011431991713090167,0.011431991713090167,0.011343240737915039,0.011343240737915039,1689600,0.0,0.0
1972-09-06 00:00:00-04:00,0.01143199484795332,0.01143199484795332,0.01143199484795332,0.01143199484795332,768000,0.0,0.0
1972-09-07 00:00:00-04:00,0.01143199764003545,0.01143199764003545,0.011387893930077555,0.011387893930077553,3532800,0.0,0.0
1972-09-08 00:00:00-04:00,0.011343247257771671,0.011343247257771671,0.011299143545329569,0.01129914354532957,1996800,0.0,0.0
1972-09-11 00:00:00-04:00,0.011387893930077555,0.011387893930077555,0.011387893930077555,0.011387893930077553,2764800,0.0,0.0
1972-09-12 00:00:00-04:00,0.011387893930077555,0.011387893930077555,0.011387893930077555,0.011387893930077553,1843200,0.0,0.0
1972-09-13 00:00:00-04:00,0.011387893930077555,0.011387893930077555,0.011387893930077555,0.011387893930077553,460800,0.0,0.0
1972-09-14 00:00:00-04:00,0.011387886622727076,0.011476092971861362,0.011343239340145831,0.011476092971861362,3840000,0.0,0.0
1972-09-15 00:00:00-04:00,0.01143199764003545,0.01143199764003545,0.011387893930077555,0.011387893930077553,1536000,0.0,0.0
1972-09-18 00:00:00-04:00,0.01143199484795332,0.01147609753295836,0.01143199484795332,0.01143199484795332,3225600,0.0,0.0
1972-09-19 00:00:00-04:00,0.01138788802599794,0.01138788802599794,0.011299137050822812,0.011343240737915039,9369600,0.0,0.0
1972-09-20 00:00:00-04:00,0.011255032382905483,0.011255032382905483,0.011255032382905483,0.011255032382905483,153600,0.0,0.0
1972-09-21 00:00:00-04:00,0.011166287808091795,0.011166287808091795,0.010900579392910002,0.010900579392910004,4300800,0.0,0.0
1972-09-22 00:00:00-04:00,0.010855927875093783,0.010855927875093783,0.010501468554139137,0.010501468554139137,2611200,0.0,0.0
1972-09-25 00:00:00-04:00,0.010457363793168046,0.010457363793168046,0.010191110894083977,0.010191110894083977,2918400,0.0,0.0
1972-09-26 00:00:00-04:00,0.01019112302464325,0.01019112302464325,0.010102916568406723,0.010147019289433956,2150400,0.0,0.0
1972-09-27 00:00:00-04:00,0.01005826577489429,0.01005826577489429,0.009925412014126778,0.009925412014126778,1996800,0.0,0.0
1972-09-28 00:00:00-04:00,0.010102904542840161,0.010279861860445333,0.010102904542840161,0.010191110894083977,4300800,0.0,0.0
1972-09-29 00:00:00-04:00,0.010279865309719485,0.010324512608349323,0.010279865309719485,0.010324512608349323,768000,0.0,0.0
1972-10-02 00:00:00-04:00,0.010412723930655848,0.010811831802129745,0.010412723930655848,0.010811831802129745,4915200,0.0,0.0
1972-10-03 00:00:00-04:00,0.010900576718147658,0.010988783091306686,0.010900576718147658,0.010988783091306686,1536000,0.0,0.0
1972-10-04 00:00:00-04:00,0.011033425630729543,0.011299133866194194,0.011033425630729543,0.011210382916033268,4608000,0.0,0.0
1972-10-05 00:00:00-04:00,0.011143963648152478,0.011143963648152478,0.010900579392910002,0.010900579392910004,4147200,0.0,0.0
1972-10-06 00:00:00-04:00,0.01085592873477667,0.01085592873477667,0.010457366704940796,0.010457366704940796,29337600,0.0,0.0
1972-10-09 00:00:00-04:00,0.010545574442167293,0.010634325444698334,0.010545574442167293,0.010634325444698334,3840000,0.0,0.0
1972-10-10 00:00:00-04:00,0.010634325444698334,0.010634325444698334,0.010634325444698334,0.010634325444698334,0,0.0,0.0
1972-10-11 00:00:00-04:00,0.010634326673245391,0.010678973980247974,0.010545575660461251,0.010678973980247974,1382400,0.0,0.0
1972-10-12 00:00:00-04:00,0.010634324498293653,0.010634324498293653,0.010590220801532267,0.010590220801532269,1075200,0.0,0.0
1972-10-13 00:00:00-04:00,0.010590220801532267,0.010590220801532267,0.010590220801532267,0.010590220801532269,153600,0.0,0.0
1972-10-16 00:00:00-04:00,0.010545573682840977,0.010545573682840977,0.010324512608349323,0.010324512608349323,1996800,0.0,0.0
1972-10-17 00:00:00-04:00,0.010324511201274842,0.010545572245639224,0.010235760217229667,0.010501468554139137,7372800,0.0,0.0
1972-10-18 00:00:00-04:00,0.010590216602600627,0.011343238727274007,0.010590216602600627,0.011255032382905483,23347200,0.0,0.0
1972-10-19 00:00:00-04:00,0.011255040847069004,0.011343247257771671,0.011255040847069004,0.01129914354532957,31795200,0.0,0.0
1972-10-20 00:00:00-04:00,0.011210382916033268,0.011210382916033268,0.011210382916033268,0.011210382916033268,153600,0.0,0.0
1972-10-23 00:00:00-04:00,0.01121038466552121,0.01121038466552121,0.011166281998157501,0.011166281998157501,1382400,0.0,0.0
1972-10-24 00:00:00-04:00,0.011210382916033268,0.011210382916033268,0.011210382916033268,0.011210382916033268,307200,0.0,0.0
1972-10-25 00:00:00-04:00,0.011121636759207533,0.011121636759207533,0.010988783091306686,0.010988783091306686,3686400,0.0,0.0
1972-10-26 00:00:00-04:00,0.011077526956796646,0.011077526956796646,0.011077526956796646,0.011077526956796646,153600,0.0,0.0
1972-10-27 00:00:00-04:00,0.011121631599962713,0.011121631599962713,0.011121631599962713,0.011121631599962711,614400,0.0,0.0
1972-10-30 00:00:00-05:00,0.011121629607927317,0.011166277888141103,0.011033423291485524,0.011077526956796646,3993600,0.0,0.0
1972-10-31 00:00:00-05:00,0.011121638150230196,0.01143199484795332,0.011121638150230196,0.01143199484795332,2150400,0.0,0.0
1972-11-01 00:00:00-05:00,0.01156483936397285,0.011963946744799614,0.01156483936397285,0.011963946744799614,6758400,0.0,0.0
1972-11-02 00:00:00-05:00,0.012052157893776894,0.012185556141370952,0.012052157893776894,0.012052157893776894,2150400,0.0,0.0
1972-11-03 00:00:00-05:00,0.012008055113255978,0.012008055113255978,0.011963952442212758,0.012008055113255978,4300800,0.0,0.0
1972-11-06 00:00:00-05:00,0.012008055113255978,0.012008055113255978,0.012008055113255978,0.012008055113255978,460800,0.0,0.0
1972-11-08 00:00:00-05:00,0.012052158242525538,0.01218555649397969,0.012052158242525538,0.01214090920984745,2150400,0.0,0.0
1972-11-09 00:00:00-05:00,0.012140909209847449,0.012140909209847449,0.012052158242525538,0.01214090920984745,2457600,0.0,0.0
1972-11-10 00:00:00-05:00,0.012140909209847449,0.012140909209847449,0.012140909209847449,0.01214090920984745,0,0.0,0.0
1972-11-13 00:00:00-05:00,0.012096809223294258,0.012096809223294258,0.012008058228851133,0.012096809223294258,1228800,0.0,0.0
1972-11-14 00:00:00-05:00,0.012052153059061776,0.012052153059061776,0.011963946744799614,0.011963946744799614,460800,0.0,0.0
1972-11-15 00:00:00-05:00,0.011963956770323065,0.012008059457320981,0.011875205766800378,0.011919308453798294,1689600,0.0,0.0
1972-11-16 00:00:00-05:00,0.011919298465689114,0.011963946744799614,0.011875195815648247,0.011963946744799614,1843200,0.0,0.0
1972-11-17 00:00:00-05:00,0.011963956770323065,0.012052163158500174,0.011919308453798294,0.011919308453798294,4147200,0.0,0.0
1972-11-20 00:00:00-05:00,0.011919303686021147,0.011963951984686392,0.011875201016664505,0.011875201016664505,460800,0.0,0.0
1972-11-21 00:00:00-05:00,0.011875200923005154,0.012140909209847449,0.011786449955683244,0.01214090920984745,1689600,0.0,0.0
1972-11-22 00:00:00-05:00,0.012140909209847449,0.012273762846178165,0.012140909209847449,0.01214090920984745,1382400,0.0,0.0
1972-11-24 00:00:00-05:00,0.012140912919961475,0.012185560217737383,0.012096809223294258,0.012096809223294258,1075200,0.0,0.0
1972-11-27 00:00:00-05:00,0.012096802711139117,0.012406614609062672,0.012052155437398482,0.012406614609062672,18739200,0.0,0.0
1972-11-28 00:00:00-05:00,0.012318410788038168,0.012318410788038168,0.012052157893776894,0.012052157893776894,10444800,0.0,0.0
1972-11-29 00:00:00-05:00,0.011963948821233377,0.011963948821233377,0.01152073871344328,0.01152073871344328,10752000,0.0,0.0
1972-11-30 00:00:00-05:00,0.01143199484795332,0.01143199484795332,0.011387891148767048,0.01143199484795332,614400,0.0,0.0
1972-12-01 00:00:00-05:00,0.011476100920663604,0.011609500274062158,0.011476100920663604,0.011609500274062157,4454400,0.0,0.0
1972-12-04 00:00:00-05:00,0.01169769864986954,0.012052157893776894,0.01169769864986954,0.012052157893776894,2918400,0.0,0.0
1972-12-05 00:00:00-05:00,0.012229661457240583,0.012229661457240583,0.012229661457240583,0.012229661457240582,3993600,0.0,0.0
